geolocation_zip_code_prefix,geolocation_city,state_full_name
2848,sao paulo,SÃO PAULO
2809,sao paulo,SÃO PAULO
2814,sao paulo,SÃO PAULO
2841,sao paulo,SÃO PAULO
2878,sao paulo,SÃO PAULO
2871,sao paulo,SÃO PAULO
2881,sao paulo,SÃO PAULO
2815,sao paulo,SÃO PAULO
2859,são paulo,SÃO PAULO
2820,são paulo,SÃO PAULO
2834,sao paulo,SÃO PAULO
2861,são paulo,SÃO PAULO
2811,sao paulo,SÃO PAULO
2882,sao paulo,SÃO PAULO
2804,sao paulo,SÃO PAULO
2865,sao paulo,SÃO PAULO
2835,sao paulo,SÃO PAULO
2837,sao paulo,SÃO PAULO
2847,são paulo,SÃO PAULO
2839,sao paulo,SÃO PAULO
2850,são paulo,SÃO PAULO
2831,sao paulo,SÃO PAULO
2812,sao paulo,SÃO PAULO
2813,sao paulo,SÃO PAULO
2873,são paulo,SÃO PAULO
2863,sao paulo,SÃO PAULO
2849,são paulo,SÃO PAULO
2860,sao paulo,SÃO PAULO
2846,sao paulo,SÃO PAULO
2877,sao paulo,SÃO PAULO
2856,sao paulo,SÃO PAULO
2883,sao paulo,SÃO PAULO
2816,são paulo,SÃO PAULO
2845,sao paulo,SÃO PAULO
2867,sao paulo,SÃO PAULO
2810,sao paulo,SÃO PAULO
2802,sao paulo,SÃO PAULO
2817,sao paulo,SÃO PAULO
2806,sao paulo,SÃO PAULO
2862,sao paulo,SÃO PAULO
2870,sao paulo,SÃO PAULO
2805,sao paulo,SÃO PAULO
2880,são paulo,SÃO PAULO
2864,sao paulo,SÃO PAULO
2875,sao paulo,SÃO PAULO
2851,sao paulo,SÃO PAULO
2872,sao paulo,SÃO PAULO
2853,são paulo,SÃO PAULO
2844,sao paulo,SÃO PAULO
2803,sao paulo,SÃO PAULO
2854,sao paulo,SÃO PAULO
2808,sao paulo,SÃO PAULO
2807,sao paulo,SÃO PAULO
2858,sao paulo,SÃO PAULO
2832,sao paulo,SÃO PAULO
2836,sao paulo,SÃO PAULO
2857,sao paulo,SÃO PAULO
2833,sao paulo,SÃO PAULO
2888,sao paulo,SÃO PAULO
2829,sao paulo,SÃO PAULO
2876,sao paulo,SÃO PAULO
2992,sao paulo,SÃO PAULO
2960,sao paulo,SÃO PAULO
2976,sao paulo,SÃO PAULO
2987,sao paulo,SÃO PAULO
2995,sao paulo,SÃO PAULO
2996,sao paulo,SÃO PAULO
2952,sao paulo,SÃO PAULO
2921,sao paulo,SÃO PAULO
2917,sao paulo,SÃO PAULO
2969,sao paulo,SÃO PAULO
2935,são paulo,SÃO PAULO
2991,sao paulo,SÃO PAULO
2951,sao paulo,SÃO PAULO
2914,sao paulo,SÃO PAULO
2989,sao paulo,SÃO PAULO
2945,sao paulo,SÃO PAULO
2998,são paulo,SÃO PAULO
2957,sao paulo,SÃO PAULO
2920,são paulo,SÃO PAULO
2936,sao paulo,SÃO PAULO
2977,sao paulo,SÃO PAULO
2932,sao paulo,SÃO PAULO
2910,sao paulo,SÃO PAULO
2919,são paulo,SÃO PAULO
2962,sao paulo,SÃO PAULO
2975,são paulo,SÃO PAULO
2929,sao paulo,SÃO PAULO
2965,sao paulo,SÃO PAULO
2927,são paulo,SÃO PAULO
2918,sao paulo,SÃO PAULO
2942,sao paulo,SÃO PAULO
2984,sao paulo,SÃO PAULO
2964,sao paulo,SÃO PAULO
2913,sao paulo,SÃO PAULO
2937,sao paulo,SÃO PAULO
2950,sao paulo,SÃO PAULO
2966,sao paulo,SÃO PAULO
2912,sao paulo,SÃO PAULO
2986,sao paulo,SÃO PAULO
2930,sao paulo,SÃO PAULO
2968,sao paulo,SÃO PAULO
2961,sao paulo,SÃO PAULO
2983,são paulo,SÃO PAULO
2990,sao paulo,SÃO PAULO
2911,sao paulo,SÃO PAULO
2982,são paulo,SÃO PAULO
2967,sao paulo,SÃO PAULO
2941,sao paulo,SÃO PAULO
2926,sao paulo,SÃO PAULO
2993,sao paulo,SÃO PAULO
2939,são paulo,SÃO PAULO
2928,sao paulo,SÃO PAULO
2915,sao paulo,SÃO PAULO
2943,sao paulo,SÃO PAULO
2933,são paulo,SÃO PAULO
2940,sao paulo,SÃO PAULO
2931,sao paulo,SÃO PAULO
2972,sao paulo,SÃO PAULO
2925,sao paulo,SÃO PAULO
2934,sao paulo,SÃO PAULO
2956,sao paulo,SÃO PAULO
2963,sao paulo,SÃO PAULO
2985,sao paulo,SÃO PAULO
2978,sao paulo,SÃO PAULO
2938,sao paulo,SÃO PAULO
2944,sao paulo,SÃO PAULO
2916,sao paulo,SÃO PAULO
2924,sao paulo,SÃO PAULO
2959,sao paulo,SÃO PAULO
2979,sao paulo,SÃO PAULO
2997,sao paulo,SÃO PAULO
2994,são paulo,SÃO PAULO
2970,sao paulo,SÃO PAULO
2955,sao paulo,SÃO PAULO
2971,são paulo,SÃO PAULO
2981,são paulo,SÃO PAULO
2909,sao paulo,SÃO PAULO
2908,sao paulo,SÃO PAULO
2988,são paulo,SÃO PAULO
3088,sao paulo,SÃO PAULO
3012,sao paulo,SÃO PAULO
3080,sao paulo,SÃO PAULO
3084,sao paulo,SÃO PAULO
3060,sao paulo,SÃO PAULO
3025,sao paulo,SÃO PAULO
3081,sao paulo,SÃO PAULO
3023,sao paulo,SÃO PAULO
3021,sao paulo,SÃO PAULO
3018,sao paulo,SÃO PAULO
3090,sao paulo,SÃO PAULO
3043,são paulo,SÃO PAULO
3029,sao paulo,SÃO PAULO
3071,sao paulo,SÃO PAULO
3064,sao paulo,SÃO PAULO
3057,sao paulo,SÃO PAULO
3053,sao paulo,SÃO PAULO
3089,sao paulo,SÃO PAULO
3015,sao paulo,SÃO PAULO
3066,sao paulo,SÃO PAULO
3009,sao paulo,SÃO PAULO
3065,sao paulo,SÃO PAULO
3077,sao paulo,SÃO PAULO
3041,sao paulo,SÃO PAULO
3059,sao paulo,SÃO PAULO
3020,são paulo,SÃO PAULO
3062,sao paulo,SÃO PAULO
3063,sao paulo,SÃO PAULO
3052,sao paulo,SÃO PAULO
3061,sao paulo,SÃO PAULO
3086,sao paulo,SÃO PAULO
3034,sao paulo,SÃO PAULO
3022,são paulo,SÃO PAULO
3058,sao paulo,SÃO PAULO
3087,sao paulo,SÃO PAULO
3073,são paulo,SÃO PAULO
3003,sao paulo,SÃO PAULO
3024,sao paulo,SÃO PAULO
3004,sao paulo,SÃO PAULO
3030,sao paulo,SÃO PAULO
3045,sao paulo,SÃO PAULO
3069,sao paulo,SÃO PAULO
3001,sao paulo,SÃO PAULO
3047,sao paulo,SÃO PAULO
3006,sao paulo,SÃO PAULO
3035,sao paulo,SÃO PAULO
3067,são paulo,SÃO PAULO
3019,sao paulo,SÃO PAULO
3040,sao paulo,SÃO PAULO
3027,sao paulo,SÃO PAULO
3011,sao paulo,SÃO PAULO
3050,sao paulo,SÃO PAULO
3085,sao paulo,SÃO PAULO
3008,sao paulo,SÃO PAULO
3042,sao paulo,SÃO PAULO
3016,sao paulo,SÃO PAULO
3013,são paulo,SÃO PAULO
3070,sao paulo,SÃO PAULO
3002,são paulo,SÃO PAULO
3031,sao paulo,SÃO PAULO
3051,sao paulo,SÃO PAULO
3068,sao paulo,SÃO PAULO
3072,sao paulo,SÃO PAULO
3010,sao paulo,SÃO PAULO
3014,sao paulo,SÃO PAULO
3028,são paulo,SÃO PAULO
3054,sao paulo,SÃO PAULO
3033,sao paulo,SÃO PAULO
3055,sao paulo,SÃO PAULO
3005,sao paulo,SÃO PAULO
3017,sao paulo,SÃO PAULO
3032,são paulo,SÃO PAULO
3026,sao paulo,SÃO PAULO
3007,sao paulo,SÃO PAULO
3076,sao paulo,SÃO PAULO
3044,sao paulo,SÃO PAULO
3036,são paulo,SÃO PAULO
3046,sao paulo,SÃO PAULO
3074,são paulo,SÃO PAULO
3165,sao paulo,SÃO PAULO
3166,sao paulo,SÃO PAULO
3174,sao paulo,SÃO PAULO
3161,sao paulo,SÃO PAULO
3114,sao paulo,SÃO PAULO
3105,sao paulo,SÃO PAULO
3183,sao paulo,SÃO PAULO
3111,sao paulo,SÃO PAULO
3181,sao paulo,SÃO PAULO
3146,sao paulo,SÃO PAULO
3193,sao paulo,SÃO PAULO
3112,sao paulo,SÃO PAULO
3150,sao paulo,SÃO PAULO
3134,sao paulo,SÃO PAULO
3186,sao paulo,SÃO PAULO
3168,sao paulo,SÃO PAULO
3125,sao paulo,SÃO PAULO
3124,sao paulo,SÃO PAULO
3184,sao paulo,SÃO PAULO
3132,sao paulo,SÃO PAULO
3136,sao paulo,SÃO PAULO
3156,sao paulo,SÃO PAULO
3133,sao paulo,SÃO PAULO
3116,sao paulo,SÃO PAULO
3131,sao paulo,SÃO PAULO
3164,sao paulo,SÃO PAULO
3191,sao paulo,SÃO PAULO
3189,sao paulo,SÃO PAULO
3152,sao paulo,SÃO PAULO
3153,são paulo,SÃO PAULO
3113,sao paulo,SÃO PAULO
3182,são paulo,SÃO PAULO
3121,sao paulo,SÃO PAULO
3115,sao paulo,SÃO PAULO
3175,sao paulo,SÃO PAULO
3122,sao paulo,SÃO PAULO
3149,sao paulo,SÃO PAULO
3171,sao paulo,SÃO PAULO
3179,sao paulo,SÃO PAULO
3167,são paulo,SÃO PAULO
3106,são paulo,SÃO PAULO
3190,sao paulo,SÃO PAULO
3176,sao paulo,SÃO PAULO
3127,sao paulo,SÃO PAULO
3120,são paulo,SÃO PAULO
3188,sao paulo,SÃO PAULO
3169,sao paulo,SÃO PAULO
3118,sao paulo,SÃO PAULO
3192,sao paulo,SÃO PAULO
3185,sao paulo,SÃO PAULO
3119,sao paulo,SÃO PAULO
3147,sao paulo,SÃO PAULO
3138,sao paulo,SÃO PAULO
3170,sao paulo,SÃO PAULO
3141,sao paulo,SÃO PAULO
3158,sao paulo,SÃO PAULO
3187,sao paulo,SÃO PAULO
3110,sao paulo,SÃO PAULO
3195,sao paulo,SÃO PAULO
3128,sao paulo,SÃO PAULO
3137,sao paulo,SÃO PAULO
3126,sao paulo,SÃO PAULO
3103,sao paulo,SÃO PAULO
3159,sao paulo,SÃO PAULO
3129,são paulo,SÃO PAULO
3180,sao paulo,SÃO PAULO
3102,sao paulo,SÃO PAULO
3101,sao paulo,SÃO PAULO
3178,são paulo,SÃO PAULO
3145,sao paulo,SÃO PAULO
3143,sao paulo,SÃO PAULO
3104,sao paulo,SÃO PAULO
3117,sao paulo,SÃO PAULO
3139,sao paulo,SÃO PAULO
3154,sao paulo,SÃO PAULO
3109,sao paulo,SÃO PAULO
3144,são paulo,SÃO PAULO
3123,sao paulo,SÃO PAULO
3142,sao paulo,SÃO PAULO
3155,sao paulo,SÃO PAULO
3107,são paulo,SÃO PAULO
3163,sao paulo,SÃO PAULO
3160,são paulo,SÃO PAULO
3172,sao paulo,SÃO PAULO
3157,sao paulo,SÃO PAULO
3162,sao paulo,SÃO PAULO
3177,são paulo,SÃO PAULO
3151,sao paulo,SÃO PAULO
3140,sao paulo,SÃO PAULO
3108,sao paulo,SÃO PAULO
3135,sao paulo,SÃO PAULO
3173,sao paulo,SÃO PAULO
3130,sao paulo,SÃO PAULO
3194,são paulo,SÃO PAULO
3226,sao paulo,SÃO PAULO
3227,sao paulo,SÃO PAULO
3280,sao paulo,SÃO PAULO
3275,sao paulo,SÃO PAULO
3257,sao paulo,SÃO PAULO
3250,sao paulo,SÃO PAULO
3222,sao paulo,SÃO PAULO
3282,são paulo,SÃO PAULO
3201,sao paulo,SÃO PAULO
3284,sao paulo,SÃO PAULO
3205,sao paulo,SÃO PAULO
3268,sao paulo,SÃO PAULO
3236,são paulo,SÃO PAULO
3283,sao paulo,SÃO PAULO
3288,sao paulo,SÃO PAULO
3276,são paulo,SÃO PAULO
3279,sao paulo,SÃO PAULO
3251,sao paulo,SÃO PAULO
3221,são paulo,SÃO PAULO
3210,sao paulo,SÃO PAULO
3263,são paulo,SÃO PAULO
3220,sao paulo,SÃO PAULO
3239,são paulo,SÃO PAULO
3238,sao paulo,SÃO PAULO
3225,sao paulo,SÃO PAULO
3295,sao paulo,SÃO PAULO
3262,sao paulo,SÃO PAULO
3269,sao paulo,SÃO PAULO
3281,sao paulo,SÃO PAULO
3202,sao paulo,SÃO PAULO
3294,sao paulo,SÃO PAULO
3211,sao paulo,SÃO PAULO
3265,são paulo,SÃO PAULO
3289,sao paulo,SÃO PAULO
3270,são paulo,SÃO PAULO
3260,sao paulo,SÃO PAULO
3208,sao paulo,SÃO PAULO
3264,sao paulo,SÃO PAULO
3261,sao paulo,SÃO PAULO
3203,sao paulo,SÃO PAULO
3213,sao paulo,SÃO PAULO
3215,sao paulo,SÃO PAULO
3254,são paulo,SÃO PAULO
3273,sao paulo,SÃO PAULO
3255,sao paulo,SÃO PAULO
3237,são paulo,SÃO PAULO
3241,são paulo,SÃO PAULO
3274,sao paulo,SÃO PAULO
3214,são paulo,SÃO PAULO
3249,sao paulo,SÃO PAULO
3224,são paulo,SÃO PAULO
3256,sao paulo,SÃO PAULO
3286,sao paulo,SÃO PAULO
3278,sao paulo,SÃO PAULO
3267,sao paulo,SÃO PAULO
3277,sao paulo,SÃO PAULO
3245,sao paulo,SÃO PAULO
3243,sao paulo,SÃO PAULO
3206,sao paulo,SÃO PAULO
3204,sao paulo,SÃO PAULO
3266,sao paulo,SÃO PAULO
3209,sao paulo,SÃO PAULO
3223,são paulo,SÃO PAULO
3242,sao paulo,SÃO PAULO
3244,sao paulo,SÃO PAULO
3253,sao paulo,SÃO PAULO
3287,são paulo,SÃO PAULO
3271,sao paulo,SÃO PAULO
3216,sao paulo,SÃO PAULO
3272,sao paulo,SÃO PAULO
3212,sao paulo,SÃO PAULO
3240,sao paulo,SÃO PAULO
3252,sao paulo,SÃO PAULO
3259,sao paulo,SÃO PAULO
3258,sao paulo,SÃO PAULO
3207,sao paulo,SÃO PAULO
3203,jundiaí,SÃO PAULO
3231,são paulo,SÃO PAULO
3350,sao paulo,SÃO PAULO
3318,sao paulo,SÃO PAULO
3343,sao paulo,SÃO PAULO
3375,sao paulo,SÃO PAULO
3345,sao paulo,SÃO PAULO
3355,sao paulo,SÃO PAULO
3314,sao paulo,SÃO PAULO
3322,sao paulo,SÃO PAULO
3313,sao paulo,SÃO PAULO
3311,são paulo,SÃO PAULO
3351,sao paulo,SÃO PAULO
3309,sao paulo,SÃO PAULO
3312,sao paulo,SÃO PAULO
3344,sao paulo,SÃO PAULO
3382,sao paulo,SÃO PAULO
3388,sao paulo,SÃO PAULO
3310,sao paulo,SÃO PAULO
3324,sao paulo,SÃO PAULO
3316,sao paulo,SÃO PAULO
3362,sao paulo,SÃO PAULO
3374,sao paulo,SÃO PAULO
3363,sao paulo,SÃO PAULO
3317,são paulo,SÃO PAULO
3386,são paulo,SÃO PAULO
3323,sao paulo,SÃO PAULO
3347,sao paulo,SÃO PAULO
3335,sao paulo,SÃO PAULO
3332,sao paulo,SÃO PAULO
3319,sao paulo,SÃO PAULO
3383,sao paulo,SÃO PAULO
3385,sao paulo,SÃO PAULO
3325,sao paulo,SÃO PAULO
3336,sao paulo,SÃO PAULO
3330,são paulo,SÃO PAULO
3304,sao paulo,SÃO PAULO
3360,sao paulo,SÃO PAULO
3333,são paulo,SÃO PAULO
3308,sao paulo,SÃO PAULO
3346,sao paulo,SÃO PAULO
3337,sao paulo,SÃO PAULO
3315,são paulo,SÃO PAULO
3376,sao paulo,SÃO PAULO
3366,sao paulo,SÃO PAULO
3359,sao paulo,SÃO PAULO
3303,sao paulo,SÃO PAULO
3348,sao paulo,SÃO PAULO
3384,sao paulo,SÃO PAULO
3356,sao paulo,SÃO PAULO
3361,sao paulo,SÃO PAULO
3371,sao paulo,SÃO PAULO
3334,sao paulo,SÃO PAULO
3372,sao paulo,SÃO PAULO
3387,sao paulo,SÃO PAULO
3379,são paulo,SÃO PAULO
3320,sao paulo,SÃO PAULO
3331,são paulo,SÃO PAULO
3377,sao paulo,SÃO PAULO
3378,sao paulo,SÃO PAULO
3307,sao paulo,SÃO PAULO
3342,sao paulo,SÃO PAULO
3340,sao paulo,SÃO PAULO
3358,sao paulo,SÃO PAULO
3321,são paulo,SÃO PAULO
3390,sao paulo,SÃO PAULO
3357,sao paulo,SÃO PAULO
3349,sao paulo,SÃO PAULO
3380,sao paulo,SÃO PAULO
3365,sao paulo,SÃO PAULO
3370,sao paulo,SÃO PAULO
3306,sao paulo,SÃO PAULO
3305,são paulo,SÃO PAULO
3364,sao paulo,SÃO PAULO
3367,sao paulo,SÃO PAULO
3381,sao paulo,SÃO PAULO
3373,sao paulo,SÃO PAULO
3389,sao paulo,SÃO PAULO
3302,sao paulo,SÃO PAULO
3338,sao paulo,SÃO PAULO
3301,sao paulo,SÃO PAULO
3423,sao paulo,SÃO PAULO
3416,sao paulo,SÃO PAULO
3405,sao paulo,SÃO PAULO
3475,sao paulo,SÃO PAULO
3448,sao paulo,SÃO PAULO
3421,sao paulo,SÃO PAULO
3442,são paulo,SÃO PAULO
3412,sao paulo,SÃO PAULO
3477,sao paulo,SÃO PAULO
3454,sao paulo,SÃO PAULO
3445,sao paulo,SÃO PAULO
3460,sao paulo,SÃO PAULO
3414,sao paulo,SÃO PAULO
3446,são paulo,SÃO PAULO
3476,sao paulo,SÃO PAULO
3425,sao paulo,SÃO PAULO
3428,sao paulo,SÃO PAULO
3451,sao paulo,SÃO PAULO
3426,sao paulo,SÃO PAULO
3436,sao paulo,SÃO PAULO
3437,sao paulo,SÃO PAULO
3422,são paulo,SÃO PAULO
3406,sao paulo,SÃO PAULO
3452,sao paulo,SÃO PAULO
3479,sao paulo,SÃO PAULO
3401,sao paulo,SÃO PAULO
3449,são paulo,SÃO PAULO
3435,sao paulo,SÃO PAULO
3463,sao paulo,SÃO PAULO
3455,sao paulo,SÃO PAULO
3404,sao paulo,SÃO PAULO
3410,sao paulo,SÃO PAULO
3472,sao paulo,SÃO PAULO
3447,são paulo,SÃO PAULO
3470,sao paulo,SÃO PAULO
3490,sao paulo,SÃO PAULO
3478,sao paulo,SÃO PAULO
3456,são paulo,SÃO PAULO
3474,são paulo,SÃO PAULO
3430,sao paulo,SÃO PAULO
3429,sao paulo,SÃO PAULO
3461,sao paulo,SÃO PAULO
3408,são paulo,SÃO PAULO
3438,sao paulo,SÃO PAULO
3415,sao paulo,SÃO PAULO
3417,sao paulo,SÃO PAULO
3407,sao paulo,SÃO PAULO
3441,sao paulo,SÃO PAULO
3403,sao paulo,SÃO PAULO
3411,sao paulo,SÃO PAULO
3420,sao paulo,SÃO PAULO
3453,são paulo,SÃO PAULO
3433,sao paulo,SÃO PAULO
3443,sao paulo,SÃO PAULO
3462,são paulo,SÃO PAULO
3427,são paulo,SÃO PAULO
3402,sao paulo,SÃO PAULO
3431,sao paulo,SÃO PAULO
3413,sao paulo,SÃO PAULO
3471,sao paulo,SÃO PAULO
3450,sao paulo,SÃO PAULO
3432,sao paulo,SÃO PAULO
3424,sao paulo,SÃO PAULO
3440,sao paulo,SÃO PAULO
3434,são paulo,SÃO PAULO
3409,sao paulo,SÃO PAULO
3480,sao paulo,SÃO PAULO
3444,são paulo,SÃO PAULO
3572,sao paulo,SÃO PAULO
3513,sao paulo,SÃO PAULO
3535,sao paulo,SÃO PAULO
3564,sao paulo,SÃO PAULO
3581,sao paulo,SÃO PAULO
3570,sao paulo,SÃO PAULO
3518,sao paulo,SÃO PAULO
3547,sao paulo,SÃO PAULO
3577,sao paulo,SÃO PAULO
3527,sao paulo,SÃO PAULO
3578,sao paulo,SÃO PAULO
3573,sao paulo,SÃO PAULO
3548,sao paulo,SÃO PAULO
3583,sao paulo,SÃO PAULO
3504,sao paulo,SÃO PAULO
3552,sao paulo,SÃO PAULO
3589,sao paulo,SÃO PAULO
3590,sao paulo,SÃO PAULO
3508,sao paulo,SÃO PAULO
3579,sao paulo,SÃO PAULO
3551,sao paulo,SÃO PAULO
3502,sao paulo,SÃO PAULO
3568,sao paulo,SÃO PAULO
3560,sao paulo,SÃO PAULO
3556,são paulo,SÃO PAULO
3591,sao paulo,SÃO PAULO
3524,sao paulo,SÃO PAULO
3534,são paulo,SÃO PAULO
3562,são paulo,SÃO PAULO
3586,sao paulo,SÃO PAULO
3563,são paulo,SÃO PAULO
3526,são paulo,SÃO PAULO
3530,sao paulo,SÃO PAULO
3503,são paulo,SÃO PAULO
3584,são paulo,SÃO PAULO
3541,são paulo,SÃO PAULO
3585,sao paulo,SÃO PAULO
3532,são paulo,SÃO PAULO
3554,sao paulo,SÃO PAULO
3567,sao paulo,SÃO PAULO
3553,sao paulo,SÃO PAULO
3587,são paulo,SÃO PAULO
3507,sao paulo,SÃO PAULO
3505,são paulo,SÃO PAULO
3542,sao paulo,SÃO PAULO
3512,sao paulo,SÃO PAULO
3531,sao paulo,SÃO PAULO
3516,sao paulo,SÃO PAULO
3521,sao paulo,SÃO PAULO
3561,sao paulo,SÃO PAULO
3543,sao paulo,SÃO PAULO
3509,são paulo,SÃO PAULO
3540,são paulo,SÃO PAULO
3514,sao paulo,SÃO PAULO
3517,sao paulo,SÃO PAULO
3582,sao paulo,SÃO PAULO
3566,sao paulo,SÃO PAULO
3515,sao paulo,SÃO PAULO
3533,sao paulo,SÃO PAULO
3510,sao paulo,SÃO PAULO
3565,sao paulo,SÃO PAULO
3520,sao paulo,SÃO PAULO
3550,sao paulo,SÃO PAULO
3523,sao paulo,SÃO PAULO
3555,sao paulo,SÃO PAULO
3557,sao paulo,SÃO PAULO
3544,sao paulo,SÃO PAULO
3580,sao paulo,SÃO PAULO
3588,sao paulo,SÃO PAULO
3558,sao paulo,SÃO PAULO
3511,são paulo,SÃO PAULO
3575,sao paulo,SÃO PAULO
3571,sao paulo,SÃO PAULO
3576,são paulo,SÃO PAULO
3545,sao paulo,SÃO PAULO
3525,sao paulo,SÃO PAULO
3569,sao paulo,SÃO PAULO
3546,são paulo,SÃO PAULO
3559,sao paulo,SÃO PAULO
3574,sao paulo,SÃO PAULO
3506,sao paulo,SÃO PAULO
3522,sao paulo,SÃO PAULO
3501,são paulo,SÃO PAULO
3519,sao paulo,SÃO PAULO
3645,sao paulo,SÃO PAULO
3665,sao paulo,SÃO PAULO
3685,sao paulo,SÃO PAULO
3642,sao paulo,SÃO PAULO
3678,são paulo,SÃO PAULO
3675,são paulo,SÃO PAULO
3636,são paulo,SÃO PAULO
3616,sao paulo,SÃO PAULO
3669,são paulo,SÃO PAULO
3692,sao paulo,SÃO PAULO
3613,sao paulo,SÃO PAULO
3694,sao paulo,SÃO PAULO
3663,sao paulo,SÃO PAULO
3644,sao paulo,SÃO PAULO
3683,sao paulo,SÃO PAULO
3647,sao paulo,SÃO PAULO
3603,sao paulo,SÃO PAULO
3668,sao paulo,SÃO PAULO
3674,sao paulo,SÃO PAULO
3625,sao paulo,SÃO PAULO
3623,sao paulo,SÃO PAULO
3641,sao paulo,SÃO PAULO
3624,sao paulo,SÃO PAULO
3679,sao paulo,SÃO PAULO
3654,sao paulo,SÃO PAULO
3617,sao paulo,SÃO PAULO
3630,são paulo,SÃO PAULO
3691,sao paulo,SÃO PAULO
3660,sao paulo,SÃO PAULO
3632,são paulo,SÃO PAULO
3646,sao paulo,SÃO PAULO
3658,sao paulo,SÃO PAULO
3680,sao paulo,SÃO PAULO
3639,sao paulo,SÃO PAULO
3605,sao paulo,SÃO PAULO
3677,sao paulo,SÃO PAULO
3621,são paulo,SÃO PAULO
3620,sao paulo,SÃO PAULO
3631,sao paulo,SÃO PAULO
3693,sao paulo,SÃO PAULO
3670,sao paulo,SÃO PAULO
3661,sao paulo,SÃO PAULO
3643,sao paulo,SÃO PAULO
3651,são paulo,SÃO PAULO
3673,sao paulo,SÃO PAULO
3681,sao paulo,SÃO PAULO
3618,são paulo,SÃO PAULO
3648,sao paulo,SÃO PAULO
3638,sao paulo,SÃO PAULO
3662,sao paulo,SÃO PAULO
3634,são paulo,SÃO PAULO
3609,sao paulo,SÃO PAULO
3626,sao paulo,SÃO PAULO
3627,sao paulo,SÃO PAULO
3690,sao paulo,SÃO PAULO
3666,sao paulo,SÃO PAULO
3659,sao paulo,SÃO PAULO
3671,são paulo,SÃO PAULO
3695,são paulo,SÃO PAULO
3637,sao paulo,SÃO PAULO
3615,sao paulo,SÃO PAULO
3667,sao paulo,SÃO PAULO
3612,sao paulo,SÃO PAULO
3650,sao paulo,SÃO PAULO
3688,sao paulo,SÃO PAULO
3649,sao paulo,SÃO PAULO
3682,são paulo,SÃO PAULO
3689,sao paulo,SÃO PAULO
3633,sao paulo,SÃO PAULO
3622,sao paulo,SÃO PAULO
3652,sao paulo,SÃO PAULO
3611,sao paulo,SÃO PAULO
3619,sao paulo,SÃO PAULO
3614,sao paulo,SÃO PAULO
3664,sao paulo,SÃO PAULO
3635,sao paulo,SÃO PAULO
3607,são paulo,SÃO PAULO
3640,sao paulo,SÃO PAULO
3606,sao paulo,SÃO PAULO
3676,sao paulo,SÃO PAULO
3602,sao paulo,SÃO PAULO
3657,são paulo,SÃO PAULO
3610,sao paulo,SÃO PAULO
3672,sao paulo,SÃO PAULO
3687,sao paulo,SÃO PAULO
3608,sao paulo,SÃO PAULO
3655,sao paulo,SÃO PAULO
3656,sao paulo,SÃO PAULO
3604,são paulo,SÃO PAULO
3653,são paulo,SÃO PAULO
3601,sao paulo,SÃO PAULO
3732,sao paulo,SÃO PAULO
3757,sao paulo,SÃO PAULO
3704,sao paulo,SÃO PAULO
3736,sao paulo,SÃO PAULO
3707,sao paulo,SÃO PAULO
3731,são paulo,SÃO PAULO
3729,sao paulo,SÃO PAULO
3734,sao paulo,SÃO PAULO
3716,sao paulo,SÃO PAULO
3758,sao paulo,SÃO PAULO
3733,sao paulo,SÃO PAULO
3730,sao paulo,SÃO PAULO
3756,sao paulo,SÃO PAULO
3737,sao paulo,SÃO PAULO
3718,sao paulo,SÃO PAULO
3712,sao paulo,SÃO PAULO
3717,sao paulo,SÃO PAULO
3711,sao paulo,SÃO PAULO
3713,sao paulo,SÃO PAULO
3720,sao paulo,SÃO PAULO
3727,sao paulo,SÃO PAULO
3759,sao paulo,SÃO PAULO
3735,sao paulo,SÃO PAULO
3721,sao paulo,SÃO PAULO
3726,sao paulo,SÃO PAULO
3715,sao paulo,SÃO PAULO
3728,sao paulo,SÃO PAULO
3755,sao paulo,SÃO PAULO
3725,sao paulo,SÃO PAULO
3701,são paulo,SÃO PAULO
3710,sao paulo,SÃO PAULO
3702,sao paulo,SÃO PAULO
3738,sao paulo,SÃO PAULO
3714,sao paulo,SÃO PAULO
3739,sao paulo,SÃO PAULO
3703,sao paulo,SÃO PAULO
3884,sao paulo,SÃO PAULO
3822,sao paulo,SÃO PAULO
3807,sao paulo,SÃO PAULO
3808,são paulo,SÃO PAULO
3891,sao paulo,SÃO PAULO
3804,sao paulo,SÃO PAULO
3802,sao paulo,SÃO PAULO
3873,sao paulo,SÃO PAULO
3880,sao paulo,SÃO PAULO
3805,sao paulo,SÃO PAULO
3821,são paulo,SÃO PAULO
3820,sao paulo,SÃO PAULO
3872,sao paulo,SÃO PAULO
3887,sao paulo,SÃO PAULO
3810,sao paulo,SÃO PAULO
3817,sao paulo,SÃO PAULO
3812,sao paulo,SÃO PAULO
3811,sao paulo,SÃO PAULO
3818,sao paulo,SÃO PAULO
3874,sao paulo,SÃO PAULO
3809,sao paulo,SÃO PAULO
3801,sao paulo,SÃO PAULO
3803,sao paulo,SÃO PAULO
3896,sao paulo,SÃO PAULO
3814,sao paulo,SÃO PAULO
3813,sao paulo,SÃO PAULO
3883,sao paulo,SÃO PAULO
3882,sao paulo,SÃO PAULO
3828,sao paulo,SÃO PAULO
3889,sao paulo,SÃO PAULO
3819,sao paulo,SÃO PAULO
3816,sao paulo,SÃO PAULO
3827,sao paulo,SÃO PAULO
3893,sao paulo,SÃO PAULO
